id,tweet_text,tweet_date,query_used,filtered_words,join_f_words,num_words_text,num_words_join,diff_in_words
1046784562901250049,bar :-( : c91bf701-e445-4fa1-8055-d94e3854ed3a,Mon Oct 01 15:31:02 +0000 2018,:(,['bar'],bar,4,1,3
1037466999272742917,"""Se todo relacionamento tivesse a mesma intensidade de quando se é conquistado, teria amores e casais pro resto da vida."" #fato👻👻",Wed Sep 05 22:26:22 +0000 2018,#fato,"['todo', 'relacionamento', 'mesma', 'intensidade', 'conquistar', 'amores', 'casais', 'pro', 'resto', 'vida', 'fato']",todo relacionamento mesma intensidade conquistar amores casais pro resto vida fato,21,11,10
1045455568905936896,"Hora de economizar nas compras, bora conferir as ofertas do Supermercado Ideal :D https://t.co/LAoZzws5Yy",Thu Sep 27 23:30:05 +0000 2018,:),"['hora', 'economizar', 'compras', 'embora', 'conferir', 'ofertas', 'supermercado', 'ideal', 'd']",hora economizar compras embora conferir ofertas supermercado ideal d,14,9,5
1049256537376677888,"Pensam que sabem tudo mas não sabem nada, reduzam-se à vossa insignificância, obrigado :)",Mon Oct 08 11:13:47 +0000 2018,:),"['pensar', 'saber', 'tudo', 'saber', 'nada', 'reduzamse', 'vossa', 'insignificância', 'obrigar']",pensar saber tudo saber nada reduzamse vossa insignificância obrigar,14,9,5
1033108092878249990,@Teleco1910 Não. O América MG hoje é melhor que nós. #fato,Fri Aug 24 21:45:38 +0000 2018,#fato,"['américa', 'amigo', 'hoje', 'melhor', 'fato']",américa amigo hoje melhor fato,11,5,6
1048389592674648065,@putzkage tudo meu! :),Sat Oct 06 01:48:51 +0000 2018,:),['tudo'],tudo,4,1,3
1046786667242246144,@driel666 oi vc me odeia ou pq não me responde? :(,Mon Oct 01 15:39:24 +0000 2018,:(,"['oi', 'odiar', 'porque', 'responder']",oi odiar porque responder,11,4,7
1047482873194975233,"@bozzamanda Sim isso :) quem pensa em anular/votar branco, pode ser flexivel a votar em alguém q não tem chance (pra evitar essa disgrama)",Wed Oct 03 13:45:52 +0000 2018,:),"['sim', 'pensar', 'anular', 'votar', 'branco', 'poder', 'ser', 'afeminar', 'votar', 'alguém', 'chance', 'evitar', 'desgraça']",sim pensar anular votar branco poder ser afeminar votar alguém chance evitar desgraça,24,13,11
1046955879646531585,@vanfreires eu voooou :(,Tue Oct 02 02:51:47 +0000 2018,:(,['voar'],voar,4,1,3
1046769796124209159,"@highwaybambi Eu não tava em casa :( mas já pedi pra minha mãe marcar ele pra me mostrar caso ele venha aparecer novamente. Vou peitar sim, cara tá achando que tá na Disney.",Mon Oct 01 14:32:22 +0000 2018,:(,"['tava', 'casa', 'pedir', 'mãe', 'marcar', 'mostrar', 'caso', 'vir', 'aparecer', 'novamente', 'ir', 'peitar', 'sim', 'cara', 'achar', 'disney']",tava casa pedir mãe marcar mostrar caso vir aparecer novamente ir peitar sim cara achar disney,33,16,17
1037659457822572544,#Vaga para Vendedor(a) Balconista detalhes e envio de cv em: https://t.co/Idm2NrclOK #oportunidade #emprego,Thu Sep 06 11:11:08 +0000 2018,#oportunidade,"['vaga', 'vendedor', 'balconista', 'detalhes', 'envio', 'converso', 'oportunidade', 'emprego']",vaga vendedor balconista detalhes envio converso oportunidade emprego,13,8,5
1046245296479637504,"@guardiansgalxy @ourstarmora ai amor, sinto muito que tenha chegado nesse ponto! :(",Sun Sep 30 03:48:11 +0000 2018,:(,"['ai', 'amor', 'sinto', 'chegar', 'nesse', 'ponto']",ai amor sinto chegar nesse ponto,12,6,6
1050723056983961600,@miguel_flf Já saíram... uma autêntica tragédia grega! :),Fri Oct 12 12:21:12 +0000 2018,:),"['sair', 'autêntica', 'tragédia', 'grega']",sair autêntica tragédia grega,8,4,4
1042058160280764419,&gt;@EstadaoSaoPaulo Polícia encontra corpo de homem dentro de geladeira na zona norte de SP https://t.co/49EbK0lBVT,Tue Sep 18 14:30:00 +0000 2018,estadao,"['polícia', 'encontrar', 'corpo', 'homem', 'dentro', 'geladeira', 'zona', 'norte', 'sp']",polícia encontrar corpo homem dentro geladeira zona norte sp,15,9,6
1046926619582128129,quero pra mim :( https://t.co/ICNErZFwDW,Tue Oct 02 00:55:31 +0000 2018,:(,"['querer', 'mim']",querer mim,5,2,3
1047455016255217664,Análise: Um embate de dobradinhas e ataques duros no Rio. https://t.co/lfWUZFHrNF https://t.co/VRselUFETc,Wed Oct 03 11:55:11 +0000 2018,jornaloglobo,"['análise', 'embate', 'dobradinhas', 'ataques', 'duros', 'rio']",análise embate dobradinhas ataques duros rio,12,6,6
1049282137348870146,infelizmente acordada e nunca pensei q estaria feliz por n ter q sair de casa hoje força pra qm ta por ai trabalhando :( &lt;3,Mon Oct 08 12:55:30 +0000 2018,:(,"['infelizmente', 'acordar', 'nunca', 'pensar', 'estaria', 'feliz', 'ter', 'sair', 'casa', 'hoje', 'força', 'ai', 'trabalhar']",infelizmente acordar nunca pensar estaria feliz ter sair casa hoje força ai trabalhar,25,13,12
1049305728182312966,"Tava conversando com ela e acabamos entrando no assunto de política. Ela foi muito fofa dizendo que vamos conseguir passar por esse momento difícil e que se eu precisasse, ela estaria ali. :( Meu deus, eu amo tia Rosane.",Mon Oct 08 14:29:15 +0000 2018,:(,"['tava', 'conversar', 'acabamos', 'entrar', 'assunto', 'política', 'fofa', 'dizer', 'ir', 'conseguir', 'passar', 'momento', 'difícil', 'precisar', 'estaria', 'ali', 'deus', 'amar', 'tia', 'rosane']",tava conversar acabamos entrar assunto política fofa dizer ir conseguir passar momento difícil precisar estaria ali deus amar tia rosane,39,20,19
1046776406389268480,@bebamaiis Eu entendo :(,Mon Oct 01 14:58:38 +0000 2018,:(,['entender'],entender,4,1,3
1049287827530424320,fofo :((( https://t.co/00HcLDtK2z,Mon Oct 08 13:18:07 +0000 2018,:(,['fofo'],fofo,3,1,2
1046245236220014593,"@laursaturnx porra julia :( você é incrível pra cadalho mano, um anjo, te conhecer foi muito bom, você é linda, engraçada e maravilhosa, nao da pra aguentar. to aqui pra você sempre que precisar ok? ☝️ vai ficar tudo bem",Sun Sep 30 03:47:57 +0000 2018,:(,"['porra', 'julia', 'incrível', 'caralho', 'mano', 'anjo', 'conhecer', 'bom', 'linda', 'engraçada', 'maravilhosa', 'aguentar', 'to', 'aqui', 'sempre', 'precisar', 'ok', 'ir', 'ficar', 'tudo', 'bem']",porra julia incrível caralho mano anjo conhecer bom linda engraçada maravilhosa aguentar to aqui sempre precisar ok ir ficar tudo bem,40,21,19
1045502830042402816,@AMPXavier - vidadecaoegatoo @AMPXavier ppedroxxavier ・・・ Alguém pegou algo meu para dormir... Rsrsrs da pena de tirar daqui... :) 😇😇😇😇 #Miah #gata #nova #cat #night #lindadebonita… https://t.co/cr67YuIwle,Fri Sep 28 02:37:53 +0000 2018,:),"['vidadecaoegatoo', 'ppedroxxavier', 'alguém', 'pegar', 'algo', 'dormir', 'rsrsrs', 'peno', 'tirar', 'daqui', 'miah', 'gata', 'nova', 'cat', 'night', 'lindadebonita']",vidadecaoegatoo ppedroxxavier alguém pegar algo dormir rsrsrs peno tirar daqui miah gata nova cat night lindadebonita,27,16,11
1047508015107194880,@stateofgracr Se a porta tiver chaves então contrato fechado hoje mesmo :) https://t.co/Qf9OnQSjds,Wed Oct 03 15:25:47 +0000 2018,:),"['porta', 'chaves', 'então', 'contrato', 'fechar', 'hoje']",porta chaves então contrato fechar hoje,13,6,7
1049231609046716416,@juaraujx Minha mãe ta falando a mesma coisa do meu colégio :(,Mon Oct 08 09:34:44 +0000 2018,:(,"['mãe', 'falar', 'mesma', 'coisa', 'colégio']",mãe falar mesma coisa colégio,12,5,7
1036886585499779072,"Incêndio no Museu Nacional gera atraso de ‘pelo menos cem anos’ para a ciência, diz pesquisador. https://t.co/VXgHsp4rkv https://t.co/dqpydwXS1t",Tue Sep 04 08:00:01 +0000 2018,jornaloglobo,"['incêndio', 'museu', 'nacional', 'gerar', 'atraso', 'menos', 'cem', 'anos', 'ciência', 'dizer', 'pesquisador']",incêndio museu nacional gerar atraso menos cem anos ciência dizer pesquisador,18,11,7
1043553009282756609,&gt;@EstadaoPolitica Disputa para o Senado no RS permanece com Fogaça e Paim na liderança https://t.co/HDAMn5aqUp,Sat Sep 22 17:30:00 +0000 2018,estadao,"['disputar', 'senado', 'rs', 'permanecer', 'folgança', 'patim', 'liderança']",disputar senado rs permanecer folgança patim liderança,15,7,8
1049320124312932353,to com o coração apertadinho por não estar cuidando do meu amor que está doentinho :(,Mon Oct 08 15:26:27 +0000 2018,:(,"['to', 'coração', 'apertadinho', 'estar', 'cuidar', 'amor', 'pobrezinho']",to coração apertadinho estar cuidar amor pobrezinho,16,7,9
1045356942267494400,"@trilob1t Pode crer, Cesinha. Quando a gente cresce perde a confiança, perde a alegria, perde uma pa de coisa. Lembrar de quando a gente se preocupava menos com tudo é um puta conforto :)",Thu Sep 27 16:58:11 +0000 2018,:),"['poder', 'crer', 'cestinha', 'gente', 'crescer', 'perder', 'confiança', 'perder', 'alegria', 'perder', 'coisa', 'lembrar', 'gente', 'preocupar', 'menos', 'tudo', 'puta', 'conforto']",poder crer cestinha gente crescer perder confiança perder alegria perder coisa lembrar gente preocupar menos tudo puta conforto,34,18,16
1039093880480645120,O curioso uso que pescadores do Quênia fazem da camisinha https://t.co/vWt47dVQDa #G1 https://t.co/DOj0blCzMw,Mon Sep 10 10:11:01 +0000 2018,g1,"['curioso', 'uso', 'pescadores', 'quênia', 'fazer', 'camisinha']",curioso uso pescadores quênia fazer camisinha,13,6,7
1047321746813190144,"@yasmimlaurence @likers_brasil @nadjapessoaofic Ata, melhor mesmo :) ahasara",Wed Oct 03 03:05:37 +0000 2018,:),"['ata', 'melhor', 'abrasara']",ata melhor abrasara,8,3,5
1049296821250613248,@lucasdgomes2 me comovo mas nunca parei pra pensar tadinhos :((,Mon Oct 08 13:53:51 +0000 2018,:(,"['comover', 'nunca', 'parar', 'pensar', 'tadinha']",comover nunca parar pensar tadinha,10,5,5
1046770558325673985,amar você de longe é tão ruimmm :(,Mon Oct 01 14:35:23 +0000 2018,:(,"['amar', 'longe', 'ruim']",amar longe ruim,8,3,5
1049194626677190656,"minha caixa de som foi pro pau, 8 anos comigo :(",Mon Oct 08 07:07:46 +0000 2018,:(,"['caixa', 'som', 'pro', 'pau', 'anos', 'comigo']",caixa som pro pau anos comigo,11,6,5
1045420232825819137,Bem malta quem quiser ouvir o concerto do toy pode vir cá a casa :)),Thu Sep 27 21:09:41 +0000 2018,:),"['bem', 'malta', 'querer', 'ouvir', 'concerto', 'toy', 'poder', 'ver', 'cá', 'casa']",bem malta querer ouvir concerto toy poder ver cá casa,15,10,5
1038532428489359360,"'Não eram seis segundos? Agora são 24 horas', diz Magno Malta sobre tempo de campanha de Bolsonaro após atentado https://t.co/hIlxw5H7to",Sat Sep 08 21:00:00 +0000 2018,estadao,"['seis', 'segundos', 'agora', 'horas', 'dizer', 'magno', 'malta', 'sobre', 'tempo', 'campanha', 'bolsonaro', 'após', 'atentado']",seis segundos agora horas dizer magno malta sobre tempo campanha bolsonaro após atentado,20,13,7
1047319694124965893,"@rafaellagaiao e tu, vai botar um no imbigo? ou prefere um transversal? :P",Wed Oct 03 02:57:27 +0000 2018,:),"['ir', 'botar', 'umbigo', 'preferir', 'transversal', 'p']",ir botar umbigo preferir transversal p,13,6,7
1031553051704754176,"Compartilhando Vagas, sigam e compartilhem! @InforRH #InforRH #InforRHvagas #geral #fortaleza #emprego #vagas #ceara #vagasdeemprego #oportunidadedeemprego #oportunidade #ceará… https://t.co/F3MGY6Begl",Mon Aug 20 14:46:27 +0000 2018,#oportunidade,"['compartilhar', 'vagas', 'seguir', 'compartilhar', 'inforrh', 'inforrhvagas', 'geral', 'fortaleza', 'emprego', 'vagas', 'ceara', 'vagasdeemprego', 'oportunidadedeemprego', 'oportunidade', 'ceará']",compartilhar vagas seguir compartilhar inforrh inforrhvagas geral fortaleza emprego vagas ceara vagasdeemprego oportunidadedeemprego oportunidade ceará,18,15,3
1049125741877755910,"@pounderacao @MELAOtreze Manja nada de Lolzinho, :P",Mon Oct 08 02:34:03 +0000 2018,:),"['manjar', 'nada', 'truco', 'p']",manjar nada truco p,7,4,3
1042484068531793920,"“Acredito em vitória no primeiro turno”, diz Henrique Meirelles https://t.co/ZdiWyP53Cq",Wed Sep 19 18:42:25 +0000 2018,exame,"['acre', 'vitória', 'primeiro', 'turno', 'dizer', 'henrique', 'meirelles']",acre vitória primeiro turno dizer henrique meirelles,10,7,3
1046237138348642305,@monicamfs_ era feliz e não sabia :(,Sun Sep 30 03:15:46 +0000 2018,:(,"['feliz', 'saber']",feliz saber,7,2,5
1048405182328004608,@clara_de_neve @ilkateodorodf Vou nela também :),Sat Oct 06 02:50:48 +0000 2018,:),"['ir', 'nela']",ir nela,6,2,4
1041802486389121024,Bailarina do Faustão publica mensagem com indireta a ex-parceiro de dança Sérgio Malheiros https://t.co/fEsobArDYB,Mon Sep 17 21:34:03 +0000 2018,folha,"['bailarina', 'faustão', 'publicar', 'mensagem', 'indireta', 'exparceiro', 'dança', 'sérgio', 'malheiros']",bailarina faustão publicar mensagem indireta exparceiro dança sérgio malheiros,14,9,5
1042923118753402880,"Após alteração no Fomento de Teatro, artistas ocupam Teatro Municipal em SP https://t.co/QhzJPPrT2t",Thu Sep 20 23:47:02 +0000 2018,folha,"['após', 'alteração', 'fomento', 'teatro', 'artistas', 'ocupar', 'teatro', 'municipal', 'sp']",após alteração fomento teatro artistas ocupar teatro municipal sp,13,9,4
1045435412963966977,Haddad descarta discutir apoio do Centrão antes do resultado do primeiro turno https://t.co/lvF9zTr74y,Thu Sep 27 22:10:00 +0000 2018,estadao,"['haddad', 'descartar', 'discutir', 'apoio', 'centrar', 'antes', 'resultado', 'primeiro', 'turno']",haddad descartar discutir apoio centrar antes resultado primeiro turno,13,9,4
1048209491135746048,"@franklin_vidal @ubuntroll Não sei, nunca tive um AMD :P Como passo uns cinco anos com cada máquina, acabo preferindo tomar poucos riscos. Tenho amigos que falam muito bem de AMD, mas realmente não sou capaz de opinar. https://t.co/UcX0Gnm2eq",Fri Oct 05 13:53:12 +0000 2018,:),"['saber', 'nunca', 'amd', 'p', 'passo', 'uns', 'cinco', 'anos', 'cada', 'máquina', 'acabo', 'preferir', 'tomar', 'poucos', 'riscos', 'amigos', 'falir', 'bem', 'amd', 'realmente', 'capaz', 'opinar']",saber nunca amd p passo uns cinco anos cada máquina acabo preferir tomar poucos riscos amigos falir bem amd realmente capaz opinar,38,22,16
1052559954312343552,"""Carf julgará aquisição da Mantecorp pela Hypermarcas"" https://t.co/hryDHgWtS5 #trabalho #feedly",Wed Oct 17 14:00:23 +0000 2018,#trabalho,"['fisco', 'julgar', 'aquisição', 'mantedor', 'petrobras', 'trabalho', 'feedly']",fisco julgar aquisição mantedor petrobras trabalho feedly,10,7,3
1037169949599510529,'Já pegou fogo. Quer que eu faça o quê?' diz Bolsonaro sobre o Museu Nacional https://t.co/PatJvSCAKW https://t.co/f6W89RLfpZ,Wed Sep 05 02:46:00 +0000 2018,estadao,"['pegar', 'fogo', 'querer', 'fazer', 'quê', 'dizer', 'bolsonaro', 'sobre', 'museu', 'nacional']",pegar fogo querer fazer quê dizer bolsonaro sobre museu nacional,17,10,7
1046231128699523073,"poxa, a netflix podia ter a trilogia Antes do pôr-do-sol :(",Sun Sep 30 02:51:53 +0000 2018,:(,"['poxa', 'netflix', 'poder', 'ter', 'trilogia', 'antes', 'pôrdo', 'sol']",poxa netflix poder ter trilogia antes pôrdo sol,11,8,3
1042985331610419201,"@RenovaMidia Já repararam que no Rio de Janeiro, capital brasileira de notoriedade mundial, que hj vive um verdadeiro inferno, e falo de criminalidade e impunidade, especialmente na política, tem na gestão de universidades dentre outros a esquerda retrógrada? Coincidência? #não ... #FATO",Fri Sep 21 03:54:15 +0000 2018,#fato,"['reparar', 'rio', 'janeiro', 'capital', 'brasileira', 'notoriedade', 'mundial', 'hoje', 'viver', 'verdadeiro', 'inferno', 'falir', 'criminalidade', 'impunidade', 'especialmente', 'política', 'gestão', 'universidades', 'dentre', 'outros', 'esquerda', 'retrógrada', 'coincidência', 'fato']",reparar rio janeiro capital brasileira notoriedade mundial hoje viver verdadeiro inferno falir criminalidade impunidade especialmente política gestão universidades dentre outros esquerda retrógrada coincidência fato,42,24,18
1045371428932132864,Boa tarde :),Thu Sep 27 17:55:45 +0000 2018,:),"['boa', 'tarde']",boa tarde,3,2,1
1046743094337638400,Eu só queria um duo tryhard pra jogar arena comigo :(,Mon Oct 01 12:46:15 +0000 2018,:(,"['querer', 'duo', 'ranqueada', 'jogar', 'arena', 'comigo']",querer duo ranqueada jogar arena comigo,11,6,5
1046252503191425024,@ChaseHerondale @lovesaweed harper não chama ele assim :(,Sun Sep 30 04:16:49 +0000 2018,:(,"['harper', 'chamar', 'assim']",harper chamar assim,8,3,5
1049160725783093248,"@LucasBarra_ realmente, tá foda :( mas vai ficar tudo bem",Mon Oct 08 04:53:04 +0000 2018,:(,"['realmente', 'foda', 'ir', 'ficar', 'tudo', 'bem']",realmente foda ir ficar tudo bem,10,6,4
1045433767589015552,o karma tratou de vocês :)),Thu Sep 27 22:03:28 +0000 2018,:),"['carma', 'tratar']",carma tratar,6,2,4
1050360019127070721,Dólar recua com exterior e após Datafolha https://t.co/ntqU9PnEPF,Thu Oct 11 12:18:37 +0000 2018,exame,"['dólar', 'recuar', 'exterior', 'após', 'ibope']",dólar recuar exterior após ibope,8,5,3
1044559659296796673,Repórter Fernanda Mena passa a assinar coluna em Cotidiano https://t.co/48NtYG4o2C,Tue Sep 25 12:10:04 +0000 2018,folha,"['repórter', 'fernanda', 'mena', 'passar', 'assinar', 'coluna', 'cotidiano']",repórter fernanda mena passar assinar coluna cotidiano,10,7,3
1046683553570918400,@StoneDYooDa Desculpa me exaltei aqui... :(,Mon Oct 01 08:49:40 +0000 2018,:(,"['desculpa', 'exaltar', 'aqui']",desculpa exaltar aqui,6,3,3
1048937238325645312,AO VIVO: João Amoedo votou no Rio de Janeiro; acompanhe https://t.co/6zIxGLuFCv https://t.co/uI2f7vIHDj,Sun Oct 07 14:05:00 +0000 2018,estadao,"['vivo', 'joão', 'amoeda', 'votar', 'rio', 'janeiro', 'acompanhar']",vivo joão amoeda votar rio janeiro acompanhar,12,7,5
1047497257153650689,"Se o 29 de setembro foi um dia histórico, a TV perdeu o bonde https://t.co/jDZxC8bG8O",Wed Oct 03 14:43:02 +0000 2018,folha,"['setembro', 'dia', 'histórico', 'televisão', 'perder', 'bonde']",setembro dia histórico televisão perder bonde,15,6,9
1046974830158012416,"@smokmath @josias_surto A van num tem :(, tá de molho esse fds",Tue Oct 02 04:07:06 +0000 2018,:(,"['van', 'molho', 'fim', 'semana']",van molho fim semana,12,4,8
1050733374397140992,"Eu te amo com tds as minhas forças, prometo sempre te amar, e prometo te falar isso pessoalmente :p mesmo que vc esteja velhinha ❤️❤️❤️❤️ https://t.co/2vNh9U8i4D",Fri Oct 12 13:02:12 +0000 2018,:),"['amar', 'todos', 'forças', 'prometer', 'sempre', 'amar', 'prometer', 'falar', 'pessoalmente', 'p', 'velhinha']",amar todos forças prometer sempre amar prometer falar pessoalmente p velhinha,26,11,15
1051205049081352192,"""O funcionário Wilson Witzel"" https://t.co/oUi6Y0qDXf #trabalho #feedly",Sat Oct 13 20:16:28 +0000 2018,#trabalho,"['funcionário', 'wilson', 'cinzel', 'trabalho', 'feedly']",funcionário wilson cinzel trabalho feedly,7,5,2
